review_id,prof_ID,rating,misc_d,arousal,style,hook_score,review
1399,306,4.0,0.74,0.00101371281700563,0.1,0.12795971521829555,"i'm a conservative grassroots activist and i expected the worst walking into a condit class. there are rumors. her class challenged me intellectually more than any other class i've had at vcu. were this a sword battle, i would bow and compliment her on a well fought engagement. take condit, especially if you're conservative."
8482,1287,1.0,0.8,0.01368943141988904,0.0825,0.1278597489650108,i did the same experiments in middle school. wow! acid makes the rock sizzle ask him why and he doesn't know! it seems anyone these days can be a doctor. tries to be a t. rex but is really a trilobite.
2786,735,1.0,0.77,0.00105522534834381,0.09375,0.12740153483660782,horrible teacher. he was confusing and boring. he graded weird. really was not considerate if you did not understand. dont take him!!!
7529,869,5.0,0.77,0.0009788509396096799,0.09375,0.12734993076741805,love this professor!!! her voice is soft and monotone but she is wonderful.
6478,988,3.0,0.87,0.030413686728296713,0.0625,0.12611540585529551,"love doctor jackson, if you need to take 301, take it with her! great teacher!"
16866,783,5.0,1.0,0.0,0.0625,0.125,"sweetest man ever!! take him if at all possible, one of the best people ever"
16869,783,5.0,1.0,0.0,0.0625,0.125,mr salvo rocks! he is very sweet and understanding. also he will take time out of his schedule to help you if you need it. highly recommended!
16865,783,5.0,1.0,0.0,0.0625,0.125,"mr salvo is the best. if you haven't taken him, do it! he's great!"
16867,783,5.0,1.0,0.0,0.0625,0.125,"mr salvo is the coolest! he makes the hour and a half of community go by fast with his funny jokes and silly remarks. take him if you can, he's a sweet old man!"
13884,1368,4.5,1.0,0.0,0.0625,0.125,hes nuts and crazy but great! he is so smart!
15329,678,5.0,1.0,0.0,0.0625,0.125,"julia rocks, she is so much fun top talk to! love the simpson quotes!"
13287,743,5.0,1.0,0.0,0.0625,0.125,kim is excellent and makes zumba lots of fun. but it would be good if she would turn the volume down. loud music is bad for our hearing and hers!!
19615,251,1.0,1.0,0.0,0.0625,0.125,"dale, why so angry? and at who? as someone who would like to engage in a great discussion of these important issues, her negativity and anger keep that from happening."
41,1122,1.5,1.0,0.0,0.0625,0.125,this guy is a quack! you never understand what he is saying!
19818,1140,4.5,1.0,0.0,0.0625,0.125,he is really nice and easy! take him if you can!
242,52,4.5,1.0,0.0,0.0625,0.125,she a little droopy. but she is fun if you give her a chance. very intelligent!!
18602,1243,1.0,1.0,0.0,0.0625,0.125,"professor larkin is one of the rudest professors at john jay! very sarcastic, rude and mean in her comments on work submitted! avoid her at all costs"
7485,42,3.5,1.0,0.0,0.0625,0.125,why does doctor andy not have a chili pepper? the beard!
12689,1258,4.0,1.0,0.0,0.0625,0.125,"quotes come on, it's easy plug this guy, this guy in!!"
12246,207,4.5,1.0,0.0,0.0625,0.125,chris is the mother freaking best! especially when he lets you make a storyboard that includes menuedo and haggis and sloths!
11341,174,5.0,0.84,0.00072108423322986,0.08000000000000002,0.12373477775805712,"shangraw is the man, he reminds me of my grandpa cause he tells lots of stories but they all have some sort of meaning. he's also a big hunter cancelled class for us today nov 15 firearm deer season cause ferris univ. is too gay not to. i'm stuck coming to my other classes this afternoon."
4350,1021,5.0,0.61,0.03045593852037342,0.11375,0.12289671739884354,she is the so great! very helpfull and a loving personality! i'm even taking her 122 class for spring. its hard to get in her class b c it get filled quikly so hurry if you want her strongly recommend her!
1595,1005,2.0,0.72,0.00032744791248381,0.1,0.12238810290147933,"in my experience, doctor bender was not willing to help out, and when he did try to help me was extremely unclear on every answer he gave me. i've never disliked a professor as much as i dislike him."
19612,251,1.0,0.67,0.00062030954329848,0.11125000000000002,0.12236333576014562,"when i asked if she wanted opinions, facts, or both for a paper she said and i quote i never want your opinion the 60s were all about voicing your opinion! meanest, most unhelpful teacher i've ever had. do not take her classes at any cost"
18097,618,4.0,0.69,0.02884398723337812,0.09125,0.12113329552695518,"i loved charelsworth. he is really funny and his topics are intresting, they are easy to follow if you pay attention. he had a few fun feild trips where we got to go and look at the sky and you could get extra credit just by watching a space video! i loved the class. plus the book is really cheap because he made it, i think it was dollars 15.00"
13408,450,2.5,0.71,0.0013562267140449298,0.1,0.12046269840784798,"i really love this teachers enthusiasm, but the subject still bores me. be ready for his long useless talking about nothing, but try to enjoy his sense of humor if you can. study please, i wish i could fix my grade."
487,958,5.0,1.0,0.0,0.06,0.12,"nancy would ask us to explain some phenomenon, and we would always say shielding which was the correct but lazy answer in every case, and she got wise and started requiring us to defend that answer. since then i've never given an answer i couldn't defend, in any medium, on any topic. 4 instead of 5 for defriending me on facebook."
3947,364,3.0,1.0,0.0,0.06,0.12,"this lady lost my last paper, which i turned in on time. and then gave me a zero on it."
13253,910,5.0,1.0,0.0,0.06,0.12,critelli is out of this world. he'll make you laugh so hard you can't breathe. critelli will go over the material over and over but in different hilarious ways. i use to pretend i didn't understand the reading so that he would explain it again and again because he made it so fun. i would definitly take him again.
14752,453,5.0,1.0,0.0,0.06,0.12,"i'm not a major, but i've always loved music, and doctor d reawakened my love for choir. he really cares about his singers, just be ready for quartets, and remember it's not the end of the world if you have to go in for re sings."
3135,337,5.0,1.0,0.0,0.06,0.12,literally made me into the person i am today. would not be where i am without her.
8715,1051,1.0,1.0,0.0,0.06,0.12,"rona donahoe is flawless. she has two fendi purses and a silver lexus. i hear her hair's insured for dollars 10,000. i hear she does car commercials. r in japan. her favorite movie is varsity blues. one time, she met john stamos on a plane. and he told her she was pretty. one time, she punched me in the face. it was awesome. no, really though, she sucks emoji"
1723,73,5.0,1.0,0.0,0.06,0.12,"my favorite uvic professor i still read ctheory, and i graduated 3 years ago."
9824,994,5.0,0.8,0.00219123026137353,0.0825,0.11963230595400039,fabulous professor. i highly recommend her! she is the best!
14908,934,5.0,0.6,0.05044134912300993,0.10250000000000001,0.11871841093034066,"she's easily my favorite professor, she's understanding and helpful and a relatively easy marker. intro was hard, but past that she eases up and gets to know you quickly! i love all of her jewellery!"
3811,563,5.0,0.8,0.00064766867556489,0.0825,0.11852782319133624,awesome teacher! she's also my accompanist and she's just wonderful!
17504,736,5.0,0.88,0.0008280357168996299,0.07125000000000001,0.11831918164899034,"i love professor yager! he's so funny, and i learned so much spanish in one semester. you just have to try hard, because he only ever speaks spanish even at the 100 level."
9071,55,1.5,0.68,0.028453131062616,0.09125,0.11829035763392672,"this woman is awful. i have liked every teacher i have had at neumann, except for her. she is rude and unwilling to help, and she makes no sense whatsoever. the work is hard and she has no desire to help you through the class, i've tried numerous times. bottom line stay away from her classes if you can!"
1268,857,4.0,0.88,0.00045350804576075465,0.07125000000000001,0.11801000412253919,"im continuing my review from the one below the other comments seem ridiculous. her looks don't matter, it's about how she can help you. if you are not afraid to ask for help take her. she won't push you away. she does have a little tardy issue but that just means you can be a little late yourself. i wish she was teaching 131 this semester!"
1942,1108,5.0,0.61,0.0019523326754758799,0.1225,0.11765432195082469,"great professor everyone complains that he makes you sing and dance if you're late, just don't be late. he definitely broke me out of my shell and made public speaking easier on me. take christie! he knows what he's doing and does it so it's fun!"
16835,1191,5.0,0.81,0.00030878801612334,0.08000000000000002,0.11686510646375395,"took her online. very easy class and as long as you participate you are golden. the only problem i really had was the discussion boards because it seemed that she just gave you whatever she felt she wanted to at the time. it worked out for me though. she usually quick to respond if i had a question. overall, i say definitely take her."
14913,934,5.0,0.79,0.00038819532916212,0.0825,0.11613019231875017,"easy, easy easy. very interesting lecturer and tests are cake. i mean really, she gives you 8 10 long answer questions to choose from, and you pick two. what more do you want??"
12252,980,5.0,0.8,0.0017314989598148102,0.08000000000000002,0.11572564024866643,"owen has been my favorite teacher at missouri state. upon writing this, i've discovered what has happened, and i am deeply saddened. owen was an outstanding person, and it is a great loss to missouri state and the world alike. i'll miss you, owen."
10371,569,3.0,0.85,0.0007849806014872499,0.07333333333333333,0.1155521464696342,"he's okay... a little nitpicky with the papers. nice guy, but i dread taking him again b c i know there'll be several papers involved. but he did take us on a day trip to ny that was pretty cool."
5380,1187,1.0,0.78,0.007282864573478609,0.08000000000000002,0.11523737604188702,"are you kidding me, this guy is a prick. he busted me for plagiarism, after i asked him to look over my paper. his class is so boring and a lot of notes. this guys sucks, these people dont know what they are talking about."
408,361,2.5,0.73,0.00163804207022964,0.09125,0.11484915684055398,"doesn't like upper middle class white people, i never felt like she was taking me seriously. i agree with the previous poster, she can be catty. everything had to do with race in her class, it got old, fast. there's other literature to read other than stuff on race!"
60,155,4.5,0.6,0.04558620870413706,0.1,0.11413815556432101,"he was my teacher for years. he knows alot about deaf culture, history and linguistics. i loved having him and it was a lot of fun. it was very educational for me. if it werent for him, then i wouldn't be able to know a lot of things because i am currente"
13310,1288,1.5,0.78,0.00031936212150137993,0.0825,0.11388476368081474,"i took him both for 118c and 111, if you thought 111 was bad you haven't seen nothing yet. it is the same exact format but more intense. not recommended, take another elective if you can!!"
7497,42,4.5,0.69,0.0067045303442617495,0.09583333333333333,0.11369784939765543,"andy's one freaking awesome english teacher! 191 is designed to allow you to use and experiment with different kinds of media and andy asks you to do all of these... butt crazy things that you don't really understand why you're doing it, but at least it was fun and unpredictable! workload is kinda heavy, but if you keep up with it, you'll do well."
3815,681,5.0,0.71,0.0013899808778837098,0.09375,0.11300468413659212,"easy!!! she was hyped on coffee all year, but was extremely easy. she related everything to students."
9571,782,3.0,0.71,0.0013872140353020299,0.09375,0.11300302885466268,took him fall 2002 for creative writing in poetry. made us spend dollars 40 to buy two of his poetry books that we opened only one of once. he has a very pompous attitude. takes roll and calls you out if you're not there. don't bring food to class!!!
12438,451,5.0,0.69,0.02619359371741149,0.08458333333333333,0.11197210985328677,"i thought she was fantastic. organized, thorough and fascinating. she was very punctual, always let you out early and was very clear on expectations. if you are one of those idiots who can't follow concise directions, or can't leave your phone alone for 45 minutes... do us all a favor and don't take her. if you can, you will love her!"
18347,94,3.5,0.6,0.00077626066010823,0.12000000000000001,0.11190269372384343,hard grader... but i just took her for nyc film... so it wasn't that bad watch movies every week... and only had to write 3 papers all semester
13446,658,3.5,0.63,0.00088918529807133,0.11125000000000002,0.11170509144732436,"i've read a lot of reviews about how doctor caspi is emotionless but he does try to notice and get to know your personality but you have to be open! i'd have my off days and he'd always notice and he genuinely cared. in regards to the class, he likes messing with your head but its a good learning tool for this specific class. i found it interesting."
4591,359,2.0,0.76,0.0027351379055309396,0.0825,0.11113335834248234,"she is one of the rudest professors i have ever taken. she will not let you eat or drink in class unless it's from a water bottle. no sodas or coffee. she goes over activities in class, but her tests are nothing like what she goes over. she will call you out if you're caught on your phone or you're talking while she is talking. beware of her!!"
2286,183,4.5,0.66,0.0016475957158828198,0.10250000000000001,0.11080165825222019,she is very nice and caring. she'll help you when you need it! so far this class has been easy yet full of information. i would take her again if i could!
6322,581,5.0,0.92,0.00026122205176163347,0.0625,0.11053463599507035,she's great. very helpful. very clear. she won't screw you over she'll answer questions to clarify anything. and she has a great sense of humour!!
4802,841,4.5,0.9,0.00024643974361443,0.06458333333333333,0.1104948473402408,"an amazing professor. very soft spoken, genteel woman... well read, open, able to talk intelligently and knowledgably about everything. on top of all of that, she's a wonderful person, too!"
13499,914,5.0,0.64,0.03257431106691891,0.09125,0.11011804726626248,"i'm pretty sure i took every class this man taught. he's a great professor and a very nice man. he will answer any question you think to ask. and definitely go to greece with him, it was one of the best experiences of my life! love, from a member of the animal group."
17454,231,5.0,0.76,0.00095215375081362,0.0825,0.10995203748473359,"colleen whitley is so awesome! she is such a sweet lady and gives students a very fair chance. she is willing to help you always. she changed my opinion about writing and she'll change yours too! take her college writing class if you are interested in becoming a writer, she'll help you on the way."
563,558,5.0,0.76,0.00082547005272513,0.0825,0.1098681028661938,i cannot understand how anyone can say that doctor kent does not offer feedback. he is always available after class and during office hours. he will answer any questions you have but you have to ask. don't expect him to know that you don't get something. ask him. tests are intense but he practically gives you the test in his reviews! study them!
152,1315,2.5,0.69,0.00412191120841758,0.09375,0.10982944868082488,"ugh! ridiculous! francese is a nece person and seems to have a good heart, but does have an attitude problem. her class is very boring, it could be an interesting class but she makes it boring!"
13029,598,4.5,0.67,0.01753692596857359,0.09125,0.10970397803239845,"she was an absolutely amazing professor. i really loved her. she just had so much positive energy and such a great attitude. she made me appreciate theatre. if you have any chance to have her, do it! you won't regret it. very easy and fun too, i miss her as a professor."
13497,914,5.0,0.71,0.00060109439577717,0.09125,0.10954144439580377,"there is something kind of tough about his physical appearance. my friend once said, that guy eats glass for breakfast. i don't think it's true, but at least it's funny. i liked his intro to greek class. he's unbelievably patient with beginners!"
11065,560,2.0,0.73,0.00201659054840562,0.08666666666666667,0.10936789966623069,he used to be such a great guy. i looked forward to class with him. but lately he's just grouchy and mean and sometimes hurtful. no need to crush unsuspecting former students emotions... he'll be your best friend until you do something he thinks is beneath you... then he'll make you feel like a loser
3834,236,5.0,0.65,0.02117483683384728,0.09375,0.10935537080901037,"wonderful prof! well, actually he's called coach, but who cares? the class is easy if you work on the music. and we get to go to new york and sing in carnegie hall too!"
992,1358,5.0,0.6,0.00286760372065974,0.11583333333333333,0.1090016787990027,"i definitely agree she's not the best teacher, but she is entertaining and the material is pretty intersting. her appearcen clothing are great but yea, what is going on with that couch blazer.... its looks like an old couch that she made into a jacket!!"
11442,250,5.0,0.77,0.00115206085853634,0.08000000000000002,0.10888597681411484,i never took his class i am one of his patients. dale is nothing short of a living saint. knowing that someone like dale is in this world makes me think if i could learn to be half as awesome as him all the pain is worth it.
11462,1302,5.0,0.67,0.027535853493351477,0.08458333333333333,0.10787532774794878,charismatic... can make jokes at himself and others. one of the best guys i've ever met. he infuses a love of cinema in you!
6755,465,4.0,0.64,0.0456344210162769,0.0825,0.10784482356033379,"mann, is great! it's a hard class but i love it!"
11272,22,4.5,0.6,0.00348639616479573,0.11333333333333334,0.10696547753098598,"alan is awesome. i knew the first time i met him that i wanted him as an advisor. he does digress and this bothers some people, but i find it interesting... he has so much knowledge and so much to add. if you want an inspired and inspiring professor he's for you."
16874,783,5.0,1.0,0.0,0.05333333333333334,0.10666666666666667,i love salvo he is the best... a lot better than scott garlock
18060,150,1.0,1.0,0.0,0.05333333333333334,0.10666666666666667,never have i met such a cold hearted man... merry christmas to you too bruce.
9458,578,4.0,1.0,0.0,0.05333333333333334,0.10666666666666667,i don't know why this guy doesn't have a yellow smiley face by his name. as someone else said... he is the man.
16464,969,3.0,1.0,0.0,0.05333333333333334,0.10666666666666667,"i don't even have nojo for a class he is the coordinator of the acting program, and almost everyone seems to love him... they say he's a genius, so that's good but they also say that if you love norm, you hate greg bostwick, which is so inconceivable."
1777,553,1.0,1.0,0.0,0.05333333333333334,0.10666666666666667,i warn you don't get on his bad side... otherwise you're ruined.
7293,897,3.0,1.0,0.0,0.05333333333333334,0.10666666666666667,ahhh... everything is wonderful for her.. very funny but i have no idea what she's talking about 0 0
10160,365,4.5,0.92,0.0005586970146254003,0.06,0.10638497271761355,"hebrew bible, taking care of my ger.. and she is making it great. other reviews are old so listen to me. this lady is a real sweetheart, slightly intimidating at first but that vanishes. quizzes on fridays are straightforward. two short, simple papers as well. has a sense of humor and is a little cutie. i'd take her again."
11646,957,5.0,0.68,0.00264804410209242,0.09333333333333332,0.10615677866166771,she is a mentor to me.... truly my hero thank you nancy estrada i feel really connected to you.
13410,450,3.5,0.64,0.00165057902428782,0.10250000000000001,0.10580509646043537,this class was so freaking hard. i'm sure its easy for mathsciency people.. but this was just really confusing to me. the lecture was so freaking boring. he is a nice man though!!
3333,1234,5.0,0.69,0.00175551554488257,0.09125,0.10560734709865817,"i had sue for language, thought and culture. it was at 9 30 in the morning and her great energy made it a lot of fun! the class literally changed the way i view the world, and culture's role in absolutely everything. it also was why i decided to go abroad."
6220,858,1.0,0.74,0.00036777550759728,0.0825,0.10526850712666913,"horrible, worst class i have ever taken and she is no help at all! online for a reason and expects you to come to her office hours for help when you email and show exactly the problem is and just need a better clarification of it all and nothing no help! not recommended"
12443,890,4.5,0.68,0.00076296947996205,0.09333333333333332,0.1050997374596945,"this guy has the easiest job i have ever seen... but he is a cool guy though so i would take this course with him. all you have to do is walk laps the whole time and you will get an a. he sweats alot, and ive never seen him work out, i find it funny"
12647,146,4.0,0.85,0.00022570261306209,0.06666666666666667,0.10466504491438257,"looks like lance armstrong, lives like lance armstrong....... good role model, good class"
18882,839,3.0,0.67,0.0306158316732213,0.08000000000000002,0.10453727435199471,"i'm surprised to see that people had a positive experience with doctor fressola. she is disrespectful and condescending towards students. as someone whose original background is in teaching, her behavior is appalling. my dislike for her and her contempt for us did, however, motivate me to refuse to ever fail her exam. i passed out of spite emoji"
11326,174,4.5,0.91,0.00032156445021855,0.06,0.10444930596543994,"he comes across pretty strong at first. scary, even. i thought that he would eat me alive if i ever asked a question. not true, he is incredibly helpful and respects you for trying and actually asking for help. great guy, great teacher. he is too funny."
14847,296,5.0,0.67,0.00235815993459843,0.09375,0.10412175305077899,a maniac who digs insects! a blast to work with! bring on more rolling rock!
7523,172,1.0,0.73,0.0019378528440055199,0.0825,0.10412118771521486,"complete jerk! i do not suggest taking this class by any means. he is unclear, boring, and incredibly pompous. he thinks that just because he is old and graduated from harvard he is intelligent. he is not!"
14031,1387,5.0,0.67,0.00210973606783233,0.09375,0.10398551277268796,"she is hard, but a lot of fun! definatly do the reading!!"
6436,369,5.0,0.72,0.00047368524220719,0.08458333333333333,0.10364012052275835,elizabeth one of the best professors on this campus. i highly reccomend her freshman seminar course! acting with her will teach you a lot about yourself. she knows lots about you from the first moment you walk in... stay on top of all of your work if you don't it will bite you in the butt later.
10353,931,5.0,0.88,0.00033398225740509,0.0625,0.10346485346939507,great teacher! very funny and will answer any question you have without hesitation. highly recommended! a
10035,1153,3.0,0.67,0.0016525749140802,0.09333333333333332,0.10327778154668223,he was very mean to me... i worked very hard but he gave me an c.
12616,477,1.0,0.67,0.0008055275340628799,0.09375,0.10327026050790966,"took him for physio and animal bhvr. worst teacher ever! it is seriously a poverty to this school that they keep a man like this on their payroll. example he showed a video one class. next class he says he was sorry, he showed the wrong one. he was there watching the whole video! also, his review questions might as well be used on mad gab. avoid!"
17413,705,1.0,0.63,0.0011999820308367598,0.10250000000000001,0.1031096819591209,"if this is the only class you have she is great! but most likely that is not the case. i had more homework in this class than all of my other classes combined! she thinks she is the best person in the world, always brags about her being on cnn. she also talks about airlines like there the best thing in the world and bashes the healthcare feild."
19035,1223,3.5,0.72,0.025941682228497145,0.07125000000000001,0.10290780495783927,mentally the best professor i have ever had. he pushed my mind to new creative levels. love him! if you open your mind to him you can only gain.
6538,1033,3.5,0.72,0.008078640599030159,0.08000000000000002,0.10268600821072485,i am being very honest and speak with concern. he is showing symptoms of senility. he forgets things he has said 10 20 minutes ago. 30 kids show up and 25 leave within the first hour. last week it was just me and 1 other dude in class left at the end of the lecture. i don't leave because i genuinely feel bad and surprised that he doesn't notice.
16787,595,4.5,1.0,0.0,0.051250000000000004,0.10250000000000001,"she is fun, clear, and makes spanish fun. if you need help she is always there for you. what a sweet woman. i hope she doenst get murdered by the ghost of prez nixon.. boo!"
13471,1082,1.0,1.0,0.0,0.051250000000000004,0.10250000000000001,dr davis my hiney! he's just a marxist raving lunatic.
15317,678,5.0,1.0,0.0,0.051250000000000004,0.10250000000000001,julia is absolutely wonderful person. she has the greatest big smile. she reminds me of the actress gina davis. she is so inspiring!
15668,72,4.0,1.0,0.0,0.051250000000000004,0.10250000000000001,"i can't believe all these people didn't like him, were we in the same class? droge totally had a point to everything he said. a lot of fun, very entertaining, hecka weird. sorta offensive, don't take it personally. really appreciated him a quarter lat"
7794,202,3.0,1.0,0.0,0.051250000000000004,0.10250000000000001,mixed feeling. he is really nice. but his voice is just too quiet and i cannot follow from time to time because of that!
16806,445,1.0,1.0,0.0,0.051250000000000004,0.10250000000000001,"i will never take her again. in addition to the previous commenter's accurate complaints, she picks favorites, and if she doesn't like you good luck!"
16653,293,5.0,1.0,0.0,0.051250000000000004,0.10250000000000001,"awesome dude! yes, he will drop the i really like what the author did here joke 100 times. no, it does not get old."
16285,474,5.0,1.0,0.0,0.051250000000000004,0.10250000000000001,"at first i didnt like her, but once you get to know her and get comfortable around her then you will be fine!"
17015,1207,2.0,1.0,0.0,0.051250000000000004,0.10250000000000001,he's the devil incarnate. right now i can already tell you he hates you. evil! avoid at all times.
11275,22,4.0,1.0,0.0,0.051250000000000004,0.10250000000000001,"at first, he may seem a bit confusing, but give him time. he is truely one of the most caring and understanding individuals i've ever met. one of osu's best!"
2671,616,4.5,1.0,0.0,0.051250000000000004,0.10250000000000001,do i really need to say anything? just look at the other comments. great guy.
19532,687,2.0,0.71,0.00044532142202084995,0.08458333333333333,0.10147149706226546,"she acts like questions take up her time why are you teaching?. she'll say something along the lines of well, i'm right in the middle of something, but if it's fast... then laugh like you misunderstood her standoffishness and shes really"
3878,747,4.0,0.88,0.0016247643032793599,0.06,0.10040284518403245,"awesome job this past semester. i didn't think i would have fun playing golf, doing track and field and archery but i had a blast. very nice to give us cool t shirts at the end too. tests were fair and easy."
292,621,1.0,0.79,0.00041823912996459,0.07125000000000001,0.10035252251823454,"as long as you do exactly what he wants you to do on your pieces, he is fine. huge ego worst teacher i ever had! i think he fabricated the pyramids, or something."
16843,1191,5.0,0.86,0.00067810890317484,0.0625,0.10023221182749288,she is super sweet and is very willing to work with you! great class!
18215,711,3.5,0.78,0.00218363118273789,0.07125000000000001,0.09966927608647747,"kathy is awesome. she's funny in a dorky way. she makes sure you get it. i learned so much from this class. if you are interested in photography, i highly recommend her!"
7394,1045,2.0,0.78,0.0005407340523336,0.07125000000000001,0.09853752146894831,she was the worst teacher i've ever had. she would have a different personality every day. and she rarely or should i say hardly ever passes anyone! so if you take her good luck and have fun
10765,374,2.5,0.72,0.0011595360027181199,0.08000000000000002,0.0984588486569852,had her for historical methods. not clear about what she wants from you. gives busy work and is completely obsessed with slavery. i cant really stand the class but i heard shes the easiest of the historical methods teachers. she completely shut down my research topic idea and barely helped me find a new one. take someone else if you can.
4132,1117,3.0,0.7,0.0013221415917294898,0.0825,0.09740856117813847,"panzeralla is focused on his own text books that he has compiled. he has no time for students, nor helping them. i have no idea why he is teaching at all when he has no interest in helping students at all. he does not respond to e mails and if you want a response it is best you cc the dean or chairperson! don't take him!"
14738,184,5.0,0.71,0.0022214235647431196,0.08000000000000002,0.09705004280758285,idk what everyone is talking about. she's great. always gave me back all my papers and replied to my emails. if you're leaving a negative comment then that probably means you got a bad grade. which is obviously your own fault. i got a 98 percent emoji and it was easy
18205,711,5.0,0.6,0.00842701050272697,0.1,0.0968681208692232,i took kathy's photography class in 2000 2001. she was excellent at motivating individuals with photographic art. i wasn't the best photographer but i did enjoy the projects and they surprisingly came out well. i always admired my classmates and their creativity with her projects. she was excellent thanks kathy
3521,998,5.0,0.64,0.0015057541000092901,0.09375,0.09677094609920475,really nice and understanding professor!!! go see her if you ever need any help.
17022,1207,4.5,0.64,0.00102005956317261,0.09375,0.09652227049634438,"he is kinda boring, but if you do the study guide that is half the test. he is really nice and will help you if you go to his office. he always want people to come see him and makes himself very available. good guy!!!"
1319,1306,4.0,0.64,0.00100600432287345,0.09375,0.09651507421331121,"a total bore. he has a powerpoint presentation for everything. wanna know the history of the magazine? powerpoint presentation. send an e mail? powerpoint presentation. chew gum while walking? powerpoint presentation. still, he's smart and a"
4656,12,5.0,0.65,0.00154910106873696,0.09125,0.09645033392532248,i had him for crisis intervention and abnormal psych. he is the nicest teacher i have ever had! i never heard him raise his voice once and he is also very interesting. he makes class fun to go to. you watch a lot of videos too.
19198,225,1.0,0.6,0.00123673112274942,0.10250000000000001,0.09585017100175984,"take my word for it. do not take her. she is such a rude person, doesn't care about her students, doesn't thoroughly teach. if you don't understand something, too bad. when you ask questions, she will either laugh or not even acknowledge you. i learned by asking other students, not the arrogant professor! please don't take her! please please please"
1971,733,5.0,0.83,0.0009330778348919399,0.0625,0.09522631010565534,"what do you expect, people? human anatomy is no picnic. professor riegle is good. and he looks like santa claus, isn't that cool?"
4891,915,1.5,0.63,0.0015855769214729281,0.09375,0.094551675065201,"watch out.. not helpful, rude, and teaches at lightning speed. dont even bother going to him for clarification on anything. arbitrarily grades tests. will take 5 points off for one small error on one persons paper, and 5 points off someone elses when they got the entire thing wrong. unfair, hard to understand, and just overall terrible!!!"
7233,1126,1.0,0.77,0.014460330847465619,0.0625,0.0942294766213134,"she goes off topic a lot. one time in class, we were discussing about literature, and then all of a sudden we were talking about cinderella!!"
3230,797,5.0,0.64,0.0011060323529084402,0.09125,0.09400628856468912,i loved taking this class from linda. she is great! she was very understanding about everything. i turned in a few assignments late and she didn't mark me down for it. all she really cares is that it is completed and that we did out best. there are a lot of papers but she is willing to help you and accommodate.
10231,741,5.0,0.66,0.01397304332469207,0.08000000000000002,0.09328200323251884,"after i read these reviews i didn't want to like this class. but one smile at me the first day and he got me. yeah, he knows he's a campus rock star. but it only adds to his charm. the man just loves his job. never in a bad mood. passionate and brilliant. every class is a show. and you'll learn alot. sit in front for the best view. emoji"
9053,449,3.5,0.82,0.00044182118164389,0.0625,0.09314576826479026,"glenda williams is an adviser for the tcf department. she is not in on mondays and fridays, which is terrible! even during registration she will be out of her office on those days. tcf department is severely slacking with this!"
16319,653,5.0,0.62,0.00710330078312061,0.09125,0.09256214876490512,"this guy is so great i honestly have never experienced anything like this in my entire life. whether he is cycling around campus or lecturing, jon fisher exudes charisma and biology. i learned so much about both biology and myself. it really hurt when he left us to ogilvie, a nice, smart but extremely annoying lady. where have you gone jon?"
3121,1084,4.5,0.81,0.00124456807085886,0.0625,0.09203229012365612,"incredible professor and human being. if you get a chance to take a class of his while at the college, do it! you won't regret it!"
7514,172,1.0,0.61,0.004832758258248539,0.09375,0.09163217863401582,"worst. professor. ever!!! he was so boring, he didn't listen to students, and if anyone talked in class, he put them down. if you went to his office hours, he's always late and he won't respect your point of view he will argue with you and make you think you're wrong."
17888,1000,5.0,0.61,0.02635886828294955,0.0825,0.09116819287831503,"i love mrs yancey. she is so funny! class notes come in handy for the tests, but other than that her class is a lot of discussions. she is from mississippi and makes fun of herself and her family a lot, which is refreshing. take her if you can!"
6451,1363,3.0,0.73,0.00359505592150089,0.07125000000000001,0.09112127946249449,"every conversation turned into some kindof race speech about how the african americans suffered. got pretty annoying and i dont think i learned very much. she is nice, but, eh?"
8954,868,4.0,0.68,0.0015203070714284999,0.08000000000000002,0.09057127899632707,i learned so much in her classes. she's so helpful outside of class. we've kept in touch since i had her a few years ago and she's helped me out alot. i do agree that she's all about attachment parenting.
9698,1029,1.0,0.63,0.038191042880690904,0.07125000000000001,0.09035401352025187,"arrogant arrogant arrogant! this man is possibly the most arrogant assh i've ever met in my entire life and has zero people skills and basically doesn't admit when he makes a mistake. absolutely no help, arrives late to class, yet has expectations that you are on time and professional when he clearly is not. he should be fired immediately."
6080,1156,2.0,0.68,0.0007759260464856,0.08000000000000002,0.09015387301987693,"i had fenton for 1410 and johnson for 1420 and i have to say johnson is way better. fenton gets lost in mid sentence. a lot. she seems to be nice, but lacks social skills. her tests are hard even when she gives a study guide. i am in no way trying to talk about her bad. i just believe johnson is way better at teaching the subject."
613,47,5.0,0.74,0.01659244938335775,0.0625,0.09013379856651552,gel is incredible. you will learn life lessons as well as everything about dance. other professors should take teaching lessons from her. she is one in a million! love you gel!
300,621,1.5,0.67,0.00418361082389679,0.08000000000000002,0.09004135185487858,"worst art teacher i have ever had. loved himself. discouraged all creativity. we disagreed on one project and he was unbeleviably rude to me, and because of our disagreement he almost failed me. r dont ever take a class with this teacher. r awful. im and art major, and i have never been so disgusted."
14415,532,2.0,0.65,0.011616422867660101,0.08000000000000002,0.08993502927500477,"this guy litterally borders on racism. the entire semester, we talked about stereotypes, and i kept leaving class feeling like a lot of what i heard was how evil i am because i'm white. further, he refuses to fully explain his assignments and he really doesn't explain anything very well at all."
